repo_id,owner,name,full_name,language,created_at,updated_at,stars,forks,open_issues,archived,age_days,html_url,star_band
561730219,krahets,hello-algo,krahets/hello-algo,Java,2022-11-04T11:08:34Z,2026-09-05T16:18:13Z,129885,15537,42,False,1401,https://github.com/krahets/hello-algo,50K+
22790488,iluwatar,java-design-patterns,iluwatar/java-design-patterns,Java,2014-08-09T16:45:18Z,2026-09-05T15:21:01Z,94654,27385,128,False,4410,https://github.com/iluwatar/java-design-patterns,50K+
127988011,macrozheng,mall,macrozheng/mall,Java,2018-04-04T01:11:44Z,2026-09-05T16:02:31Z,84717,29831,19,False,3076,https://github.com/macrozheng/mall,50K+
6296790,spring-projects,spring-boot,spring-projects/spring-boot,Java,2012-10-19T15:02:57Z,2026-09-05T16:09:36Z,81413,42088,486,False,5069,https://github.com/spring-projects/spring-boot,50K+
151834062,doocs,advanced-java,doocs/advanced-java,Java,2018-10-06T11:38:30Z,2026-09-05T09:48:37Z,79095,19160,0,False,2891,https://github.com/doocs/advanced-java,50K+
507775,elastic,elasticsearch,elastic/elasticsearch,Java,2010-02-08T13:20:56Z,2026-09-05T15:36:25Z,77898,26070,6033,False,6053,https://github.com/elastic/elasticsearch,50K+
160640094,MisterBooo,LeetCodeAnimation,MisterBooo/LeetCodeAnimation,Java,2018-12-06T08:01:22Z,2026-09-05T03:44:25Z,76705,13878,22,False,2830,https://github.com/MisterBooo/LeetCodeAnimation,50K+
173228436,NationalSecurityAgency,ghidra,NationalSecurityAgency/ghidra,Java,2019-03-01T03:27:48Z,2026-09-05T15:43:27Z,74411,8118,1939,False,2745,https://github.com/NationalSecurityAgency/ghidra,50K+
44662669,dbeaver,dbeaver,dbeaver/dbeaver,Java,2015-10-21T08:26:28Z,2026-09-05T14:52:57Z,51670,4372,3360,False,3972,https://github.com/dbeaver/dbeaver,50K+
8859474,skylot,jadx,skylot/jadx,Java,2013-03-18T17:08:21Z,2026-09-05T16:49:48Z,50351,5749,444,False,4918,https://github.com/skylot/jadx,50K+
13394948,garbados,quilter,garbados/quilter,JavaScript,2013-10-07T20:29:03Z,2026-09-01T04:16:35Z,100,7,5,True,4715,https://github.com/garbados/quilter,0-100
8418555,akrennmair,speech-to-server,akrennmair/speech-to-server,JavaScript,2013-02-25T21:24:08Z,2026-09-01T04:16:36Z,100,18,6,True,4939,https://github.com/akrennmair/speech-to-server,0-100
76123226,STS-Rosario,carpoolear,STS-Rosario/carpoolear,JavaScript,2016-12-10T16:11:17Z,2026-09-03T19:02:16Z,100,63,40,False,3556,https://github.com/STS-Rosario/carpoolear,0-100
53274067,bankbotsbank,bankbotsbank,bankbotsbank/bankbotsbank,JavaScript,2016-03-06T20:18:08Z,2026-09-03T19:32:05Z,100,13,1,False,3834,https://github.com/bankbotsbank/bankbotsbank,0-100
166761950,MinskJson,js--base,MinskJson/js--base,JavaScript,2019-01-21T06:44:05Z,2026-09-01T04:17:24Z,100,20,114,False,2784,https://github.com/MinskJson/js--base,0-100
11095521,jeffchan,truncate.js,jeffchan/truncate.js,JavaScript,2013-07-01T13:26:38Z,2026-09-01T04:14:40Z,100,39,13,False,4814,https://github.com/jeffchan/truncate.js,0-100
5591523,bseth99,sandbox,bseth99/sandbox,JavaScript,2012-08-28T20:17:52Z,2026-09-01T04:16:33Z,100,116,3,False,5120,https://github.com/bseth99/sandbox,0-100
5765681,sara-nl,js-webdav-client,sara-nl/js-webdav-client,JavaScript,2012-09-11T13:50:18Z,2026-09-01T04:14:38Z,100,15,7,False,5107,https://github.com/sara-nl/js-webdav-client,0-100
65614734,GIScience,Leaflet.Heightgraph,GIScience/Leaflet.Heightgraph,JavaScript,2016-08-13T11:44:35Z,2026-09-01T04:17:28Z,100,40,48,False,3675,https://github.com/GIScience/Leaflet.Heightgraph,0-100
115433823,errorception,snapshotify,errorception/snapshotify,JavaScript,2017-12-26T15:31:57Z,2026-09-01T04:16:38Z,100,5,9,False,3175,https://github.com/errorception/snapshotify,0-100
118649335,observablehq,stdlib,observablehq/stdlib,JavaScript,2018-01-23T18:09:04Z,2026-09-01T14:20:07Z,1000,87,27,False,3146,https://github.com/observablehq/stdlib,101-1K
87653911,larsenwork,postcss-easing-gradients,larsenwork/postcss-easing-gradients,JavaScript,2017-04-08T18:08:27Z,2026-09-01T14:20:19Z,1000,25,14,False,3436,https://github.com/larsenwork/postcss-easing-gradients,101-1K
195097037,sonnyp,Tangram,sonnyp/Tangram,JavaScript,2019-07-03T17:10:47Z,2026-09-04T11:57:41Z,1000,48,66,False,2620,https://github.com/sonnyp/Tangram,101-1K
64840597,photopea,Typr.js,photopea/Typr.js,JavaScript,2016-08-03T11:22:17Z,2026-09-01T14:20:11Z,1000,80,10,False,3685,https://github.com/photopea/Typr.js,101-1K
27530834,takuyaa,kuromoji.js,takuyaa/kuromoji.js,JavaScript,2014-12-04T08:29:12Z,2026-09-01T14:20:18Z,1000,156,23,False,4293,https://github.com/takuyaa/kuromoji.js,101-1K
41574631,NASAWorldWind,WebWorldWind,NASAWorldWind/WebWorldWind,JavaScript,2015-08-29T00:15:59Z,2026-09-03T22:53:48Z,999,428,271,False,4025,https://github.com/NASAWorldWind/WebWorldWind,101-1K
8402689,vladikoff,grunt-devtools,vladikoff/grunt-devtools,JavaScript,2013-02-25T05:07:40Z,2026-09-01T14:20:47Z,999,63,17,False,4940,https://github.com/vladikoff/grunt-devtools,101-1K
3084583,mattiasw,ExifReader,mattiasw/ExifReader,JavaScript,2012-01-01T23:05:20Z,2026-09-05T12:54:25Z,998,106,4,False,5360,https://github.com/mattiasw/ExifReader,101-1K
79092927,sghall,resonance,sghall/resonance,JavaScript,2017-01-16T07:17:46Z,2026-09-01T14:21:11Z,998,27,0,False,3519,https://github.com/sghall/resonance,101-1K
30108829,xl7dev,BurpSuite,xl7dev/BurpSuite,JavaScript,2015-01-31T10:06:40Z,2026-09-01T14:22:01Z,997,425,8,False,4235,https://github.com/xl7dev/BurpSuite,101-1K
46629305,NARKOZ,hacker-scripts,NARKOZ/hacker-scripts,JavaScript,2015-11-21T19:05:09Z,2026-09-05T16:20:48Z,49820,6651,71,False,3940,https://github.com/NARKOZ/hacker-scripts,10K-50K
34302698,serverless,serverless,serverless/serverless,JavaScript,2015-04-21T03:48:40Z,2026-09-04T19:53:39Z,46919,5717,1218,False,4155,https://github.com/serverless/serverless,10K-50K
60630844,microsoft,monaco-editor,microsoft/monaco-editor,JavaScript,2016-06-07T16:56:31Z,2026-09-05T16:04:32Z,46664,4120,855,False,3741,https://github.com/microsoft/monaco-editor,10K-50K
364474335,google,zx,google/zx,JavaScript,2021-05-05T05:50:01Z,2026-09-05T16:09:49Z,45725,1292,58,False,1949,https://github.com/google/zx,10K-50K
80276391,GitSquared,edex-ui,GitSquared/edex-ui,JavaScript,2017-01-28T09:35:02Z,2026-09-05T14:00:34Z,45052,3192,6,True,3507,https://github.com/GitSquared/edex-ui,10K-50K
316836816,saadeghi,daisyui,saadeghi/daisyui,JavaScript,2020-11-28T22:57:27Z,2026-09-05T16:08:25Z,42297,1678,45,False,2106,https://github.com/saadeghi/daisyui,10K-50K
49970642,yarnpkg,yarn,yarnpkg/yarn,JavaScript,2016-01-19T17:39:16Z,2026-09-05T16:07:56Z,41483,2714,2056,False,3881,https://github.com/yarnpkg/yarn,10K-50K
3100121,nwjs,nw.js,nwjs/nw.js,JavaScript,2012-01-04T06:21:10Z,2026-09-05T14:40:07Z,41162,3853,911,False,5358,https://github.com/nwjs/nw.js,10K-50K
170326929,goabstract,Awesome-Design-Tools,goabstract/Awesome-Design-Tools,JavaScript,2019-02-12T13:55:30Z,2026-09-05T16:12:15Z,41096,2339,198,False,2762,https://github.com/goabstract/Awesome-Design-Tools,10K-50K
352933140,ToolJet,ToolJet,ToolJet/ToolJet,JavaScript,2021-03-30T08:51:34Z,2026-09-05T14:40:13Z,40846,5435,1201,False,1985,https://github.com/ToolJet/ToolJet,10K-50K
21931810,petehunt,webpack-howto,petehunt/webpack-howto,JavaScript,2014-07-17T06:55:48Z,2026-09-04T15:26:09Z,9999,679,51,False,4433,https://github.com/petehunt/webpack-howto,1K-10K
299634373,XIU2,UserScript,XIU2/UserScript,JavaScript,2020-09-29T13:59:24Z,2026-09-05T06:06:29Z,9989,702,64,False,2167,https://github.com/XIU2/UserScript,1K-10K
16630332,pagekit,vue-resource,pagekit/vue-resource,JavaScript,2014-02-07T23:07:56Z,2026-09-05T06:33:04Z,9980,1562,113,True,4592,https://github.com/pagekit/vue-resource,1K-10K
34262857,DevExpress,testcafe,DevExpress/testcafe,JavaScript,2015-04-20T13:43:28Z,2026-09-05T06:44:20Z,9903,676,36,False,4156,https://github.com/DevExpress/testcafe,1K-10K
687836,senchalabs,connect,senchalabs/connect,JavaScript,2010-05-26T18:55:41Z,2026-09-05T08:17:46Z,9877,1082,14,False,5945,https://github.com/senchalabs/connect,1K-10K
163027171,lukeed,clsx,lukeed/clsx,JavaScript,2018-12-24T22:33:11Z,2026-09-05T08:18:20Z,9835,184,16,False,2811,https://github.com/lukeed/clsx,1K-10K
5972219,snapappointments,bootstrap-select,snapappointments/bootstrap-select,JavaScript,2012-09-26T20:56:59Z,2026-09-04T06:06:38Z,9817,2675,319,False,5091,https://github.com/snapappointments/bootstrap-select,1K-10K
338818430,upgundecha,howtheysre,upgundecha/howtheysre,JavaScript,2021-02-14T14:03:02Z,2026-09-05T15:19:08Z,9803,895,11,False,2029,https://github.com/upgundecha/howtheysre,1K-10K
747698,sinonjs,sinon,sinonjs/sinon,JavaScript,2010-06-29T21:15:32Z,2026-09-04T00:48:59Z,9756,805,62,False,5911,https://github.com/sinonjs/sinon,1K-10K
643285887,hiteshchoudhary,apihub,hiteshchoudhary/apihub,JavaScript,2023-05-20T17:17:16Z,2026-09-05T13:25:42Z,9744,1490,71,False,1203,https://github.com/hiteshchoudhary/apihub,1K-10K
10270250,react,react,react/react,JavaScript,2013-05-24T16:15:54Z,2026-09-05T16:42:18Z,249093,51284,1342,False,4852,https://github.com/react/react,50K+
70107786,vercel,next.js,vercel/next.js,JavaScript,2016-10-05T23:32:51Z,2026-09-05T16:05:17Z,142106,31870,3277,False,3621,https://github.com/vercel/next.js,50K+
112507086,Chalarangelo,30-seconds-of-code,Chalarangelo/30-seconds-of-code,JavaScript,2017-11-29T17:35:03Z,2026-09-05T16:26:50Z,128960,12486,1,False,3201,https://github.com/Chalarangelo/30-seconds-of-code,50K+
63537249,react,create-react-app,react/create-react-app,JavaScript,2016-07-17T14:55:11Z,2026-09-05T14:32:11Z,103271,26910,2411,False,3702,https://github.com/react/create-react-app,50K+
311525798,microsoft,Web-Dev-For-Beginners,microsoft/Web-Dev-For-Beginners,JavaScript,2020-11-10T02:44:00Z,2026-09-05T16:12:04Z,96613,15875,123,False,2125,https://github.com/microsoft/Web-Dev-For-Beginners,50K+
1048065319,thedotmack,claude-mem,thedotmack/claude-mem,JavaScript,2025-08-31T20:50:03Z,2026-09-05T16:38:57Z,93266,8192,317,False,369,https://github.com/thedotmack/claude-mem,50K+
382496361,louislam,uptime-kuma,louislam/uptime-kuma,JavaScript,2021-07-03T01:02:42Z,2026-09-05T16:22:39Z,91014,8339,798,False,1890,https://github.com/louislam/uptime-kuma,50K+
14747598,typicode,json-server,typicode/json-server,JavaScript,2013-11-27T13:21:13Z,2026-09-05T14:32:41Z,75704,7267,720,False,4665,https://github.com/typicode/json-server,50K+
53809090,juliangarnier,anime,juliangarnier/anime,JavaScript,2016-03-13T21:37:45Z,2026-09-05T16:33:41Z,72682,4906,118,False,3827,https://github.com/juliangarnier/anime,50K+
8843683,chartjs,Chart.js,chartjs/Chart.js,JavaScript,2013-03-17T23:56:36Z,2026-09-05T14:32:50Z,67684,11942,588,False,4919,https://github.com/chartjs/Chart.js,50K+
2460178,yiiext,with-related-behavior,yiiext/with-related-behavior,PHP,2011-09-26T12:49:07Z,2026-09-01T04:23:25Z,100,20,7,False,5458,https://github.com/yiiext/with-related-behavior,0-100
47029910,dmLabx,dmLabx.github.io,dmLabx/dmLabx.github.io,PHP,2015-11-28T16:01:58Z,2026-08-02T23:26:50Z,100,45,0,False,3934,https://github.com/dmLabx/dmLabx.github.io,0-100
674176659,getnamingo,registry,getnamingo/registry,PHP,2023-08-03T10:10:35Z,2026-08-31T15:11:19Z,100,22,4,False,1129,https://github.com/getnamingo/registry,0-100
502917917,protonemedia,laravel-guidelines,protonemedia/laravel-guidelines,PHP,2022-06-13T10:59:01Z,2026-09-01T04:23:51Z,100,10,0,False,1545,https://github.com/protonemedia/laravel-guidelines,0-100
140600715,laravel,nova-dusk-suite,laravel/nova-dusk-suite,PHP,2018-07-11T16:17:52Z,2026-08-27T10:30:21Z,100,44,35,False,2978,https://github.com/laravel/nova-dusk-suite,0-100
3782575,kijin,pinboard-api,kijin/pinboard-api,PHP,2012-03-21T02:20:46Z,2025-02-06T00:40:45Z,100,11,2,False,5281,https://github.com/kijin/pinboard-api,0-100
114925229,TheDMSGroup,mautic-contact-client,TheDMSGroup/mautic-contact-client,PHP,2017-12-20T19:50:33Z,2026-09-01T04:19:13Z,100,33,15,False,3180,https://github.com/TheDMSGroup/mautic-contact-client,0-100
38670649,snowair,think-phpunit,snowair/think-phpunit,PHP,2015-07-07T07:16:29Z,2026-09-01T04:28:29Z,100,33,4,False,4078,https://github.com/snowair/think-phpunit,0-100
788069156,aymanalhattami,filament-context-menu,aymanalhattami/filament-context-menu,PHP,2024-04-17T18:05:01Z,2026-05-31T22:40:15Z,100,16,4,False,870,https://github.com/aymanalhattami/filament-context-menu,0-100
3971503,davidwinter,wordpress-with-git,davidwinter/wordpress-with-git,PHP,2012-04-09T12:31:59Z,2026-04-14T12:37:41Z,100,28,2,False,5262,https://github.com/davidwinter/wordpress-with-git,0-100
175471189,itflow-org,itflow,itflow-org/itflow,PHP,2019-03-13T17:47:57Z,2026-09-04T21:12:06Z,999,260,0,False,2732,https://github.com/itflow-org/itflow,101-1K
60295792,nextcloud,news,nextcloud/news,PHP,2016-06-02T20:40:35Z,2026-09-04T13:18:00Z,996,197,15,False,3746,https://github.com/nextcloud/news,101-1K
10597809,nuxsmin,sysPass,nuxsmin/sysPass,PHP,2013-06-10T10:14:15Z,2026-09-05T05:29:46Z,995,223,262,False,4835,https://github.com/nuxsmin/sysPass,101-1K
9949920,thephpleague,oauth1-client,thephpleague/oauth1-client,PHP,2013-05-09T01:49:16Z,2026-09-05T06:38:14Z,994,77,10,False,4867,https://github.com/thephpleague/oauth1-client,101-1K
134192392,nunomaduro,skeleton-php,nunomaduro/skeleton-php,PHP,2018-05-20T22:36:45Z,2026-09-02T08:37:21Z,993,68,0,False,3029,https://github.com/nunomaduro/skeleton-php,101-1K
525400819,solcloud,Counter-Strike,solcloud/Counter-Strike,PHP,2022-08-16T13:51:18Z,2026-09-02T21:50:48Z,986,48,2,False,1481,https://github.com/solcloud/Counter-Strike,101-1K
4646413,tschoffelen,php-pkpass,tschoffelen/php-pkpass,PHP,2012-06-13T04:58:10Z,2026-09-01T20:17:58Z,984,194,1,False,5197,https://github.com/tschoffelen/php-pkpass,101-1K
51826021,spatie,laravel-feed,spatie/laravel-feed,PHP,2016-02-16T10:02:46Z,2026-09-01T14:31:07Z,984,100,0,False,3854,https://github.com/spatie/laravel-feed,101-1K
948190,j4mie,paris,j4mie/paris,PHP,2010-09-29T11:51:54Z,2026-09-01T14:32:02Z,983,130,4,False,5820,https://github.com/j4mie/paris,101-1K
52299893,spatie,laravel-menu,spatie/laravel-menu,PHP,2016-02-22T19:35:39Z,2026-09-01T14:31:47Z,983,82,0,False,3847,https://github.com/spatie/laravel-menu,101-1K
248372441,filamentphp,filament,filamentphp/filament,PHP,2020-03-19T00:19:18Z,2026-09-05T15:58:39Z,31993,4198,13,False,2361,https://github.com/filamentphp/filament,10K-50K
1129010,blueimp,jQuery-File-Upload,blueimp/jQuery-File-Upload,PHP,2010-12-01T15:35:32Z,2026-09-04T05:30:39Z,30712,7737,53,True,5757,https://github.com/blueimp/jQuery-File-Upload,10K-50K
1864363,composer,composer,composer/composer,PHP,2011-06-08T08:53:00Z,2026-09-05T00:00:01Z,29511,4835,154,False,5568,https://github.com/composer/composer,10K-50K
2579314,fzaninotto,Faker,fzaninotto/Faker,PHP,2011-10-14T22:49:02Z,2026-09-05T12:53:18Z,26634,3575,221,True,5439,https://github.com/fzaninotto/Faker,10K-50K
21298446,firefly-iii,firefly-iii,firefly-iii/firefly-iii,PHP,2014-06-28T07:37:32Z,2026-09-05T15:48:10Z,24503,2275,171,False,4452,https://github.com/firefly-iii/firefly-iii,10K-50K
1548202,matomo-org,matomo,matomo-org/matomo,PHP,2011-03-30T21:18:17Z,2026-09-05T16:19:43Z,21841,2899,2579,False,5637,https://github.com/matomo-org/matomo,10K-50K
41589337,BookStackApp,BookStack,BookStackApp/BookStack,PHP,2015-08-29T10:26:44Z,2026-09-05T08:45:45Z,19024,2423,2,False,4025,https://github.com/BookStackApp/BookStack,10K-50K
2234102,bcit-ci,CodeIgniter,bcit-ci/CodeIgniter,PHP,2011-08-19T13:34:00Z,2026-09-04T13:58:31Z,18164,7542,106,False,5496,https://github.com/bcit-ci/CodeIgniter,10K-50K
47495360,koel,koel,koel/koel,PHP,2015-12-06T12:13:19Z,2026-09-05T09:59:28Z,17239,2110,18,False,3926,https://github.com/koel/koel,10K-50K
5724990,briannesbitt,Carbon,briannesbitt/Carbon,PHP,2012-09-08T02:56:20Z,2026-09-05T10:41:22Z,16597,1288,4,False,5110,https://github.com/briannesbitt/Carbon,10K-50K
16238673,kanboard,kanboard,kanboard/kanboard,PHP,2014-01-25T19:58:30Z,2026-09-04T18:40:38Z,9853,1996,161,False,4605,https://github.com/kanboard/kanboard,1K-10K
12166778,googleapis,google-api-php-client,googleapis/google-api-php-client,PHP,2013-08-16T19:48:39Z,2026-09-04T09:27:34Z,9812,3537,17,False,4767,https://github.com/googleapis/google-api-php-client,1K-10K
1398630,symfony,console,symfony/console,PHP,2011-02-22T18:00:31Z,2026-09-05T16:11:09Z,9809,265,0,False,5673,https://github.com/symfony/console,1K-10K
37216840,phpDocumentor,TypeResolver,phpDocumentor/TypeResolver,PHP,2015-06-10T19:05:30Z,2026-09-02T17:21:08Z,9158,52,11,False,4104,https://github.com/phpDocumentor/TypeResolver,1K-10K
42261096,fuzzdb-project,fuzzdb,fuzzdb-project/fuzzdb,PHP,2015-09-10T17:54:31Z,2026-09-03T21:26:27Z,8982,2104,15,False,4012,https://github.com/fuzzdb-project/fuzzdb,1K-10K
744080913,solidtime-io,solidtime,solidtime-io/solidtime,PHP,2024-01-16T15:30:47Z,2026-09-05T13:58:33Z,8900,505,31,False,963,https://github.com/solidtime-io/solidtime,1K-10K
11584853,myclabs,DeepCopy,myclabs/DeepCopy,PHP,2013-07-22T15:28:03Z,2026-09-02T17:21:07Z,8886,110,17,False,4793,https://github.com/myclabs/DeepCopy,1K-10K
656494,cakephp,cakephp,cakephp/cakephp,PHP,2010-05-08T14:38:22Z,2026-09-05T07:11:39Z,8797,3367,27,False,5964,https://github.com/cakephp/cakephp,1K-10K
31541210,aimeos,aimeos-laravel,aimeos/aimeos-laravel,PHP,2015-03-02T13:23:26Z,2026-09-04T16:38:39Z,8695,1111,1,False,4205,https://github.com/aimeos/aimeos-laravel,1K-10K
62937181,PrivateBin,PrivateBin,PrivateBin/PrivateBin,PHP,2016-07-09T07:03:25Z,2026-09-05T14:05:19Z,8586,1031,219,False,3710,https://github.com/PrivateBin/PrivateBin,1K-10K
3482588,danielmiessler,SecLists,danielmiessler/SecLists,PHP,2012-02-19T01:30:18Z,2026-09-05T16:34:02Z,73294,25108,13,False,5312,https://github.com/danielmiessler/SecLists,50K+
332880689,coollabsio,coolify,coollabsio/coolify,PHP,2021-01-25T20:54:01Z,2026-09-05T16:02:24Z,61451,5416,651,False,2048,https://github.com/coollabsio/coolify,50K+
229530291,poxiao2,CCTDecode,poxiao2/CCTDecode,Python,2019-12-22T06:55:56Z,2026-09-01T04:15:56Z,100,30,5,False,2449,https://github.com/poxiao2/CCTDecode,0-100
46747497,Betree,magicblue,Betree/magicblue,Python,2015-11-23T20:56:28Z,2026-09-01T04:15:47Z,100,22,23,True,3938,https://github.com/Betree/magicblue,0-100
266132246,EthanRosenthal,nannernest,EthanRosenthal/nannernest,Python,2020-05-22T14:35:37Z,2026-09-01T04:14:52Z,100,3,5,False,2297,https://github.com/EthanRosenthal/nannernest,0-100
58458728,AllYarnsAreBeautiful,ayab-desktop,AllYarnsAreBeautiful/ayab-desktop,Python,2016-05-10T12:18:59Z,2026-09-01T04:16:45Z,100,40,65,False,3770,https://github.com/AllYarnsAreBeautiful/ayab-desktop,0-100
1026175344,ohuelab,boltzina,ohuelab/boltzina,Python,2025-07-25T12:40:51Z,2026-09-01T04:17:36Z,100,10,3,False,407,https://github.com/ohuelab/boltzina,0-100
869732635,AstraZeneca,DiffAbXL,AstraZeneca/DiffAbXL,Python,2024-10-08T19:42:52Z,2026-09-01T04:15:01Z,100,9,0,False,696,https://github.com/AstraZeneca/DiffAbXL,0-100
872866934,Zainabfadeyi,CashCoach,Zainabfadeyi/CashCoach,Python,2024-10-15T08:00:01Z,2026-09-01T04:15:00Z,100,1,0,False,690,https://github.com/Zainabfadeyi/CashCoach,0-100
337459381,Ugenteraan,Deep_Hierarchical_Classification,Ugenteraan/Deep_Hierarchical_Classification,Python,2021-02-09T16:03:36Z,2026-09-01T04:14:56Z,100,22,3,False,2034,https://github.com/Ugenteraan/Deep_Hierarchical_Classification,0-100
159182392,markriedl,gaige,markriedl/gaige,Python,2018-11-26T14:28:22Z,2026-09-01T04:15:40Z,100,8,0,False,2840,https://github.com/markriedl/gaige,0-100
41959407,susperius,PyFuzz2,susperius/PyFuzz2,Python,2015-09-05T12:06:00Z,2026-09-01T04:16:15Z,100,14,0,False,4018,https://github.com/susperius/PyFuzz2,0-100
697999787,Fadi002,de4py,Fadi002/de4py,Python,2023-09-28T23:24:48Z,2026-09-04T17:17:00Z,1000,95,0,False,1072,https://github.com/Fadi002/de4py,101-1K
598748375,MichalGeyer,plug-and-play,MichalGeyer/plug-and-play,Python,2023-02-07T18:26:21Z,2026-09-01T14:20:34Z,1000,64,13,False,1305,https://github.com/MichalGeyer/plug-and-play,101-1K
284605403,baidu,DDParser,baidu/DDParser,Python,2020-08-03T04:45:58Z,2026-09-01T14:20:49Z,999,156,15,False,2224,https://github.com/baidu/DDParser,101-1K
75023443,awslabs,aws-cfn-template-flip,awslabs/aws-cfn-template-flip,Python,2016-11-28T23:29:17Z,2026-09-01T14:21:02Z,999,139,0,True,3567,https://github.com/awslabs/aws-cfn-template-flip,101-1K
118923971,MakotoKurauchi,helix,MakotoKurauchi/helix,Python,2018-01-25T14:34:52Z,2026-09-03T11:49:55Z,999,180,10,False,3145,https://github.com/MakotoKurauchi/helix,101-1K
915759691,disler,always-on-ai-assistant,disler/always-on-ai-assistant,Python,2025-01-12T18:17:51Z,2026-09-05T04:21:13Z,999,214,7,False,600,https://github.com/disler/always-on-ai-assistant,101-1K
286613754,althack,vscode_ros2_workspace,althack/vscode_ros2_workspace,Python,2020-08-11T01:15:04Z,2026-09-01T16:34:59Z,998,188,0,False,2216,https://github.com/althack/vscode_ros2_workspace,101-1K
761892945,ESPARGOS,pyespargos,ESPARGOS/pyespargos,Python,2024-02-22T17:23:26Z,2026-09-03T21:13:35Z,998,153,4,False,925,https://github.com/ESPARGOS/pyespargos,101-1K
302645979,flashbots,mev-research,flashbots/mev-research,Python,2020-10-09T13:15:36Z,2026-09-01T14:21:39Z,998,226,0,False,2157,https://github.com/flashbots/mev-research,101-1K
13235608,rr-,szurubooru,rr-/szurubooru,Python,2013-10-01T05:26:47Z,2026-09-01T17:32:17Z,997,236,199,False,4722,https://github.com/rr-/szurubooru,101-1K
858127,pandas-dev,pandas,pandas-dev/pandas,Python,2010-08-24T01:37:33Z,2026-09-05T16:04:47Z,49641,20328,2735,False,5856,https://github.com/pandas-dev/pandas,10K-50K
638629097,Aider-AI,aider,Aider-AI/aider,Python,2023-05-09T18:57:49Z,2026-09-05T16:36:15Z,48767,4920,1855,False,1214,https://github.com/Aider-AI/aider,10K-50K
40416236,minimaxir,big-list-of-naughty-strings,minimaxir/big-list-of-naughty-strings,Python,2015-08-08T20:57:20Z,2026-09-05T15:58:25Z,47710,2154,108,False,4045,https://github.com/minimaxir/big-list-of-naughty-strings,10K-50K
819554665,exo-explore,exo,exo-explore/exo,Python,2024-06-24T18:36:22Z,2026-09-05T15:05:09Z,47264,3495,363,False,802,https://github.com/exo-explore/exo,10K-50K
522158088,zhayujie,CowAgent,zhayujie/CowAgent,Python,2022-08-07T08:33:41Z,2026-09-05T16:43:14Z,46785,10338,32,False,1490,https://github.com/zhayujie/CowAgent,10K-50K
188700274,9001,copyparty,9001/copyparty,Python,2019-05-26T15:28:33Z,2026-09-05T13:32:05Z,46519,1897,255,False,2659,https://github.com/9001/copyparty,10K-50K
519832,mitmproxy,mitmproxy,mitmproxy/mitmproxy,Python,2010-02-16T04:10:13Z,2026-09-05T16:27:14Z,44920,4713,480,False,6045,https://github.com/mitmproxy/mitmproxy,10K-50K
458648791,paperless-ngx,paperless-ngx,paperless-ngx/paperless-ngx,Python,2022-02-12T21:56:52Z,2026-09-05T16:05:22Z,44869,3084,19,False,1665,https://github.com/paperless-ngx/paperless-ngx,10K-50K
235860204,deepspeedai,DeepSpeed,deepspeedai/DeepSpeed,Python,2020-01-23T18:35:18Z,2026-09-05T09:30:24Z,43065,4964,1364,False,2416,https://github.com/deepspeedai/DeepSpeed,10K-50K
237791077,mingrammer,diagrams,mingrammer/diagrams,Python,2020-02-02T15:23:24Z,2026-09-05T09:56:41Z,42585,2732,388,False,2407,https://github.com/mingrammer/diagrams,10K-50K
2183193,Theano,Theano,Theano/Theano,Python,2011-08-10T03:48:06Z,2026-09-05T07:35:57Z,9999,2465,699,False,5505,https://github.com/Theano/Theano,1K-10K
672415139,OpenRLHF,OpenRLHF,OpenRLHF/OpenRLHF,Python,2023-07-30T02:20:13Z,2026-09-04T10:16:50Z,9976,1010,369,False,1133,https://github.com/OpenRLHF/OpenRLHF,1K-10K
217433767,facebookresearch,pytorch3d,facebookresearch/pytorch3d,Python,2019-10-25T02:23:45Z,2026-09-04T15:19:29Z,9965,1463,312,False,2507,https://github.com/facebookresearch/pytorch3d,1K-10K
240673792,lyhue1991,eat_tensorflow2_in_30_days,lyhue1991/eat_tensorflow2_in_30_days,Python,2020-02-15T09:00:37Z,2026-09-02T09:15:20Z,9919,2421,28,False,2394,https://github.com/lyhue1991/eat_tensorflow2_in_30_days,1K-10K
19130362,geerlingguy,ansible-for-devops,geerlingguy/ansible-for-devops,Python,2014-04-25T01:44:25Z,2026-09-05T15:54:20Z,9879,3791,119,False,4516,https://github.com/geerlingguy/ansible-for-devops,1K-10K
261247446,xuebinqin,U-2-Net,xuebinqin/U-2-Net,Python,2020-05-04T17:10:28Z,2026-09-05T04:11:58Z,9859,1618,248,False,2314,https://github.com/xuebinqin/U-2-Net,1K-10K
308638334,huggingface,accelerate,huggingface/accelerate,Python,2020-10-30T13:27:12Z,2026-09-04T19:54:14Z,9847,1470,124,False,2136,https://github.com/huggingface/accelerate,1K-10K
22628919,darknessomi,musicbox,darknessomi/musicbox,Python,2014-08-05T03:28:24Z,2026-09-04T17:56:11Z,9838,1565,54,False,4414,https://github.com/darknessomi/musicbox,1K-10K
91277330,OWASP,wstg,OWASP/wstg,Python,2017-05-14T23:20:40Z,2026-09-05T16:36:24Z,9790,1679,31,False,3400,https://github.com/OWASP/wstg,1K-10K
